text,hate label,hashtags,source,user_created,user_friends,user_favourites,is_retweet
I know its Monday &amp; the weather is good but just a reminder that #BlackLivesMatter &amp; #BreonnaTaylor killer cops are… https://t.co/PQ8vypeHri,0,['BLM'],Twitter for iPad,31-05-2016 06:14,311,13590,FALSE
"RT @BojosHair1: Should have said they were on a #BLM March

Moment police break up massive car meet with 800 vehicles in Enfield  https://t…",0,['BlackLivesMatter'],Twitter for iPhone,13-09-2012 04:41,823,3669,FALSE
Going live with The Last of Us II now! @naughty_dog https://t.co/LXf6Z01nRW #BlackLivesMatter #blm #thelastofus2… https://t.co/RRZ8ENCGcn,0,"['America', 'Riots2020', '美国', 'Riot2020', '美國', '미국', 'BLM', 'NewYork']",Twitter Web App,19-08-2012 13:41,225,562,FALSE
That you so much to all those who are following me on Twitter. Ive managed to hit the magic number of 350. Im honor… https://t.co/HlAgGrL8Rj,0,['BlackLivesMatter'],Twitter for Android,28-12-2018 20:01,3697,349592,FALSE
"""Kids can be damaged by what they see, and what they hear, we need to love kids, we need to make sure kids are safe… https://t.co/xbkSt3bLlw",0,['BlackLivesMatter'],Twitter Web App,19-02-2018 13:02,236,130163,FALSE
"Man admits to securities scheme that netted more than $17M
- For more information : https://t.co/1RikEiRe77
- don't… https://t.co/uNZfUkyrUA",0,"['BlackLivesMatter', 'BLM']",Twitter for iPhone,10-06-2019 12:55,501,17571,FALSE
"July 29th, 2020 #SayHerName #BreonnaTaylor #JusticeForBreonnaTaylor #JusticeForBreonna #BlackLivesMatter #BLM… https://t.co/CLEspvFE8u",0,['BlackLivesMatter'],Twitter Web App,04-06-2016 04:25,9315,129383,FALSE
Quick reminder that #BlackLivesMatter and silence is in direct opposition to progress. If you’ve not taken the time… https://t.co/OqlAIXz4UI,0,,Twitter Web App,03-12-2018 19:21,129,10617,FALSE
"@aubrey_huff @mellowjohnnys Let's make the average guy shoot for a pay check! ""#BlackLivesMatter""",0,['BlackLivesMatter'],Twitter for Android,22-08-2011 15:24,427,5688,FALSE
"#TheJamSession
#FreshAIR
#WCW
#WednesdayVibes
#WednesdayWisdom
#WednesdayThoughts
#WednesdayMotivation… https://t.co/Lkl3H4orht",0,,Twitter for iPhone,25-02-2009 11:22,2247,29093,FALSE
"#BlackLivesMatter
here is a carrd to see how you can help
https://t.co/9eMjp84diG",0,"['hiphop', 'portrait', 'man', 'dance', 'lifestyle', 'realpeople', 'simplylife', 'rap', 'visual', 'advertising']",Twitter for Android,10-07-2009 06:36,111,674,FALSE
Prayers and blessings to the Chicago rebels tonight. Vengeance for the dead. Fight like hell for the living. Burn t… https://t.co/dJ9ZPx3BGq,0,['Bollywood'],Twitter for iPhone,24-03-2014 11:18,4199,7702,FALSE
"Like the coronavirus it has not gone away stamp out #racism
#BlackLivesMatter
#BlackIsKing https://t.co/2A7FeS3wdY",0,,Twitter for iPhone,23-07-2014 21:55,21166,82677,FALSE
"please sign the petition #나는_샘_오취리와_연대합니다
#I_Stand_with_Sam_Okyere
#BlackLivesMatter
 https://t.co/iKk2OPvrDC",0,['BlackLivesMatter'],Twitter for Android,09-04-2009 05:30,2115,111592,FALSE
UN issues warning to US authorities as Black Lives Matter protesters continue to face off against police - ABC News… https://t.co/3NjD3tdZ4Z,0,['BlackLivesMatter'],Twitter for Android,25-12-2011 16:34,83,54931,FALSE
"RT @visuals_don: Rockstar Life 🤘🏾💰🎒 | @skandlethetruth 
( Before &amp; After ) 

#photography #photoshoot #twitter #photoshop #lightroom #donvi…",0,,Twitter for iPhone,04-03-2015 04:31,763,41600,FALSE
@CNN #BLM #upyourscorona where all the donations went,0,['BlackLivesMatter'],Twitter for Android,30-09-2019 03:12,66,3353,FALSE
RT @lauraroganxo: Have any of those fast-fashion brand who pledged to be more diverse posted a single person of colour on their feeds since…,0,['BlackLivesMatter'],Twitter Web App,19-02-2018 13:02,236,130163,FALSE
"Hey Scruffy!! 
Still #NotMovingOn @BorisJohnson #NotMovingOnTillDomHasGone  #FuckTories  
#ToryLiars… https://t.co/1idxj117vd",0,['BlackLivesMatter'],Twitter for Android,15-07-2019 15:00,3915,25598,FALSE
RT @SimpliciaBeauty: Our Fist Chains are now back in stock. Shop Now https://t.co/AL4K3DNGAR #blackpower #BlackLivesMatterUK #blacklivesmat…,0,,Twitter for iPhone,24-06-2020 23:09,501,3006,FALSE
@Adbusters @WhiteHouse Yo #chinese #CCPChina #ccp shut the hell up ! You being fooled by thinking #democrats allowe… https://t.co/pn39iYY8A2,0,['BlackLivesMatter'],Twitter for Android,20-09-2017 17:12,4992,28926,FALSE
"NHS worker in Bristol 'lucky to be alive' after 'racially aggravated' hit-and-run | UK News | Sky News 
The people… https://t.co/FgLqbxlI4Y",0,['BlackLivesMatter'],Twitter for Android,28-08-2013 13:54,1081,51307,FALSE
"This woman does not speak for me or my skin.🙌🏽

#Democrats used people with my skin color to enrich themselves, now… https://t.co/44zjnk1e3B",0,['BlackLivesMatter'],Twitter for iPad,31-03-2019 16:02,5490,8863,FALSE
RT @AcidVitalism: DHS/ICE Field Office ransacked by frontliners in Atlanta in solidarity with the freedom fighters of the #PortlandProtests…,0,,Twitter for iPhone,09-12-2009 22:14,1163,17024,FALSE
"#BlackLivesMatter STILL What if it was one of YOUR love one's? Whatever #affects one #directly, affects #ALL… https://t.co/T3i2gUEsVn",0,['BlackLivesMatter'],Twitter for iPad,03-05-2014 21:04,509,5856,FALSE
@eldiablo0786 @RedMajid @elaina22475794 @WMLabour @andy4wm @DaveThompsonCC @DrJV75 @GwynneMP @ITVCentral… https://t.co/b9GOLnnYPh,0,,Twitter Web App,31-08-2013 07:12,866,22308,FALSE
Bent the knee in support of #blm but doesn’t join the twitter walk out in solidarity with the Jewish community. Doe… https://t.co/ZPS9f1Fd2b,0,"['bag', 'BlackLivesMatter', 'USA', 'USArmy']",Twitter for Android,21-07-2020 15:39,87,7,FALSE
@RyanAFournier @nnavajojohn DNC can use all that unregulated #BLM money they got and PAY for their own security.,0,,Twitter Web App,16-01-2009 21:57,7571,25813,FALSE
@pdxlawgrrrl @MacSmiff Logic. So rare in this capitalist nightmare. #PortlandProtest #Portland #DefundThePolice… https://t.co/vluB5gClSo,0,,Twitter for Android,01-02-2010 00:45,1351,7794,FALSE
"this is so good! #tiktok @adhdead
#GenZ #BLM https://t.co/coV5ncKeMY",0,['BlackLivesMatter'],Twitter for Android,30-09-2019 03:12,66,3353,FALSE
"Ta’Tavius Hawkins and Brykia Washington were shot. #SayTheirNames

Police didn't do it. 

When #BlackLivesMatter to… https://t.co/fsY1IZYEoH",0,"['BlackLivesMatter', 'BlackIsKing', 'chicagoriots', 'CHICAGOScanner']",Twitter for iPhone,05-01-2014 23:19,654,12846,FALSE
#Listening to @cthagod #Charlamagne from @breakfastclubam #breakfastclub  give @terrycrews #DonkeyOfTheDay for… https://t.co/FTWJWR8wtk,0,['BlackLivesMatter'],Twitter for iPhone,20-03-2011 21:52,172,90997,FALSE
"RT @jufj: This was tearful testimony from a former counselor of Christopher Brown's, the 17 year old killed by a @BaltCoPolice officer. #sh…",0,['BlackLivesMatter'],Twitter Web App,19-03-2009 12:25,3238,3859,FALSE
#SheGotItRight #BLM #FascistTrump #RacistInChief #TrumpsGestapo  #BarrsGestapo #RacistBarr #FascistBarr You all rea… https://t.co/xZQysw3bjf,0,['BlackLivesMatter'],Twitter for Android,18-11-2009 13:54,78,82317,FALSE
"150 days ago this young woman was murdered.
Meanwhile in Louisville, the police responsible are living their lives,… https://t.co/XVuhJKJJbF",0,['BlackLivesMatter'],Twitter for iPhone,28-03-2020 06:44,13,22,FALSE
"(5) Anti-maskers have called many hypocrites for supporting the George Floyd #BLM protests, while explaining how da… https://t.co/J5XXqUT2Di",0,['BlackLivesMatter'],Twitter for Android,28-12-2008 01:16,634,58085,FALSE
"#Wisconsin 
The Milwaukee Metropolitan area is a big target for violence by #BLM #AntifaTerrorists.

REPORT ABOUT W… https://t.co/teZ6aCWFcd",0,['BlackLivesMatter'],Twitter Web App,19-02-2018 13:02,236,130163,FALSE
"RT @BillyBaldwin: Quick tutorial in systemic and institutionalized racism. 
#BlackLivesMatter 
#ShutTheFuckUpAndReadSomeBooks https://t.co/…",0,"['BreonnaTaylorsKillersAreFree', 'SayHerName', 'BlackLivesMatter']",Twitter for iPhone,05-09-2011 18:35,2119,9959,FALSE
RT @10WallStreet: #Republicans &amp; #TrumpVoters Are on Short Leash @ #Twitter. Most are #ShadowBanned or Ring Fenced from Public View. But Yo…,0,"['JonasBrothers', 'Blm']",Twitter for iPhone,12-03-2014 16:24,272,158887,FALSE
"... there’s been a pattern of discrimination that has tarnished everything from hiring to promotions, lack of diver… https://t.co/YX8IOStDz6",0,['BlackLivesMatter'],Twitter for Android,24-08-2010 23:40,547,18873,FALSE
"@WakeExpress @WTrinityRL “Show support in their own way” 

The support of the #BLM movement became standardised a l… https://t.co/xKx8AU2dwO",0,['BlackLivesMatter'],Twitter Web App,21-03-2016 13:54,1304,13567,FALSE
"RT @PDocumentarians: At least one arrest has been made. Unclear as of now what the charges are. Portland Police have withdrawn, and protest…",0,,Twitter Web App,21-11-2015 20:08,607,87205,FALSE
Racist Women doesn’t care about getting exposed #BLM #BlackLivesMatter #racism https://t.co/e1aTubWVyq,0,['BlackLivesMatter'],Twitter for Android,05-08-2018 19:06,1620,97564,FALSE
"RT @ProtestSound: Night #74.  It’s been, is, and will be about #BlackLivesMatter",0,['BlackLivesMatter'],Twitter for Android,08-09-2009 02:06,2802,48241,FALSE
Does America need a black state? https://t.co/DZShLTfza9 #BlackLivesMatter #USAonFire #blogging #PortlandProtest https://t.co/nRDFFAy8a4,0,['BlackLivesMatter'],Twitter for iPhone,28-03-2020 06:44,13,22,FALSE
"Veteran California activist exposes biggest issue hidden by #BLM

https://t.co/99yx0RocCI",0,['BlackLivesMatter'],Twitter for iPhone,31-05-2020 12:09,49,850,FALSE
"Would this have happened if 'one of the occupants' wasn't MP Dawn Butler though, @metpoliceuk?  Would anyone from t… https://t.co/sJNUNHnYIZ",0,"['BlackLivesMatter', 'BlackIsKing', 'chicagoriots', 'CHICAGOScanner']",Twitter for iPhone,14-11-2019 08:27,7,375,FALSE
RT @PDocumentarians: The crowd has arrived at the Portland Police Association building. This is the police union organization for the city…,0,['BlackLivesMatter'],Twitter Web App,08-02-2020 06:39,4977,9955,FALSE
@JoyAnnReid Pure Evil! #BLM #VoteBlue2020,0,"['BLM', 'F12', 'DefundThePolice']",Twitter Web App,03-05-2020 04:40,1,23,FALSE
"RT @ZayidBaba: Black August and Police Brutality!
Abner Louima beaten, sodomized with a plunger, by NYPD!
On this day, August 9, 1997
#Abne…",0,"['abolishthecarceralstate', 'today', 'Bronx', 'Brooklyn', 'Manhattan', 'StatenIsland']",Twitter for Android,07-03-2007 14:46,1495,13960,FALSE
"‼️‼️‼️PLEASE HELP‼️‼️‼️
⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️

Please donate to my transition fund (which I’m so thankful for 💙💙)I… https://t.co/JtArJmcxGZ",0,['BlackLivesMatter'],Twitter for iPad,27-08-2014 06:28,116,2202,FALSE
"the way koreans keep proving how more problematic and lowest they can be *sigh*
disappointed but not surprised… https://t.co/rVW4UHMuvh",0,['BlackLivesMatter'],Twitter for Android,11-03-2009 00:39,20556,157749,FALSE
"RT @soniaaa24: a poem i wrote. 
love black women, support black women, fight for black women.
#BlackLivesMatter https://t.co/UGhVxucrAt",0,,Twitter for Android,07-01-2010 12:40,285,966,FALSE
@pavelpnews #BLM is a joke. These people own businesses in a dying town which they could have left. They donated a… https://t.co/8leo3NCIPu,0,"['Black', 'ZimbabweanLivesMatter', 'BlackLivesMatter']",Twitter for Android,18-02-2016 20:47,1408,1311,FALSE
"RT @IAMMGraham: State of ""journalism"" in Massachusetts:

Activist #BLM organizer/ @massdems organizer calls black woman ""N-word,"" ""Heffer""…",0,['BlackLivesMatter'],Twitter for Android,02-07-2009 06:09,1398,81438,FALSE
"@insanitypundit @DaisyR0101 @ron_fournier first of all, it is entirely possible that we could defund the police. Se… https://t.co/QXJXMh8k1r",0,['BlackLivesMatter'],Twitter for iPhone,26-06-2019 17:21,2204,5702,FALSE
RT @DVATW: Boom. Well said. #BLM put in its place.,0,['BlackLivesMatter'],Twitter for iPhone,18-08-2009 06:35,499,1468,FALSE
"RT @HelenRosenthal: Hundreds of shootings, dozens dead— in low income communities— and the NYPD focus is on peaceful #BLM protesters. Is th…",0,"['BlackLivesMatter', 'BlackIsKing', 'chicagoriots', 'CHICAGOScanner']",Twitter Web App,03-09-2008 14:38,810,13294,FALSE
When this is the quality of character trying to defend current racist actions in her hometown taken against BLM sup… https://t.co/L0ZgdLI92A,0,,Twitter for iPhone,29-05-2020 15:07,919,3702,FALSE
"#POTUS
#realdonaldtrump
#GOP
#DNC
#Foxnews
#CNN
#blacklivesmatter
#Antifa
#ISIS
#NYSE
#WSJ 

I hope you had the cha… https://t.co/gGj1np8cYv",0,"['MeToo', 'BLM']",Twitter for Android,14-10-2016 03:26,36,843,FALSE
I was looking for a GIF of black boys playing and @Twitter doesnt have a single one. Not one. It showed me GIFs of… https://t.co/pGRv5VbSxY,0,['BlackLivesMatter'],Twitter for Android,08-12-2015 00:23,11639,304479,FALSE
"@Dame_Lillard CONGRATS to #CarmeloAnthony on passes #PaulPierce

#BlackTwitter #BlackLivesMatter #Melo https://t.co/zboYxxV5xM",0,,Twitter for Android,01-11-2009 12:37,1066,44986,FALSE
An IPR Reporter was attacked. #Seattle #BLM https://t.co/bYNdnrJqgd,0,['BlackLivesMatter'],Twitter for iPad,15-08-2017 01:04,817,77060,FALSE
RT @Jliffe: #JointEnterprise A relic of the #BritishEmpire &amp; how #BlackLivesMatter movement presents an opportunity 2 revisit the #substant…,0,['BlackLivesMatter'],Twitter for iPhone,21-04-2020 16:41,56,1347,FALSE
"RT @bravowhileblack: Don’t you just hate when you’re talking about #BlackLivesMatter issues and someone shouts out “all lives matter”?..
#r…",0,['BlackLivesMatter'],Twitter for Android,25-10-2009 00:10,353,3563,FALSE
@kylegriffin1 #blacklivesmatter members have been killing cops.  Soros finances them. Democrats all love them.  Ter… https://t.co/DDFaKf5ET3,0,,Twitter Web App,24-04-2015 19:43,583,1242,FALSE
"RT @dsa_lsc: BROKE: more Black bankers!

WOKE: collectivize the banks into democratic credit unions of their employees &amp; members, run &amp; reg…",0,['BlackLivesMatter'],Twitter Web App,17-08-2019 18:21,735,9841,FALSE
"RT @Bfolly: 45* Is Dog-Whistling
#SuburbanHousewives R Listening 

https://t.co/Lr3l5Foix9 
Women of all colors wok… https://t.co/qYWXuajQdR",0,['BlackLivesMatter'],Twitter for Android,06-04-2017 03:18,395,348,FALSE
"RT @Deborah76823722: “You take an aggressive approach to #BlackLivesMatter  protests, but not to right-wing extremists threatening to lynch…",0,,Twitter for Android,02-11-2014 23:16,374,10730,FALSE
"RT @Lady44Sassy: And #BlackLivesMatter wonder why their kids are getting shot.... Not that they care about their own 🙄

Shocking 🤬🤬🤬🤬 https…",0,,Twitter for iPhone,24-06-2020 23:09,501,3006,FALSE
RT @nicolasnicola22: This photograph was taken awhile ago but then again all too common to see other similar ones. As for #JohnPat : https:…,0,"['DefendPDX', 'portlandprotests', 'pdxprotest', 'blacklivesmatter']",Twitter for iPhone,17-06-2019 12:53,62,6834,FALSE
"RT @nsachs1: A storm is coming for Robert E. Lee, and he won't be up there much longer.    I took this photo last week.  #RVAprotests #BLM…",0,['BlackLivesMatter'],Twitter for Android,25-12-2011 16:34,83,54931,FALSE
"RT @creeb_desires: Confront your fears by deliberately exposing yourself to conflicts. #BobProctor.@JackCanfield 
Messi
#BlackLivesMatter",0,"['BLM', 'antifa']",Twitter for iPhone,22-06-2012 11:31,1512,18790,FALSE
https://t.co/LjUEFNmTnH held a recent virtual roundtable with employers on #DiversityandInclusion post-Covid19. Ou… https://t.co/iRzczuq1rn,0,['BlackLivesMatter'],Twitter for Android,25-01-2018 09:36,74,5283,FALSE
"Its such a crazy riot at the PPA that cars are driving down the road unrestricted. 
#BlackLivesMatter… https://t.co/ndcFmdtghC",0,['BlackLivesMatter'],Twitter for iPhone,26-03-2009 15:10,4960,17927,FALSE
"@politico At a BLM march in August 2015, protesters chanted : “Pigs in a blanket, fry ’em like bacon.” #backtheblue… https://t.co/cUxYOeRhA1",0,['Bollywood'],Twitter for iPhone,14-08-2014 13:44,796,86366,FALSE
"It’s live! Link below ⬇️⬇️ Stop by and say what up ‼️❤️

@FireSticksGT @NupeSkywalker @MR_FLORIDA305 @xVersatile7… https://t.co/vHoV4ZpE4p",0,['BlackLivesMatter'],Twitter for iPad,30-07-2020 08:11,2257,540,FALSE
BURN LOOT MURDER. #Chicago #BLM #looting #LawAndOrder https://t.co/j7lZFbtxGs,0,['BlackLivesMatter'],Twitter Web App,27-11-2010 00:31,7302,59360,FALSE
"@OwlLouisiana Love it!! 

#BLM",0,,Twitter Web App,23-12-2015 23:18,1662,100585,FALSE
RT @delehueprtst: Hey! If you’re a front liner rat the Portland protests and need a shield dm me! I have 4 extra they all look like this #b…,0,['BlackLivesMatter'],Twitter for iPhone,22-05-2018 15:33,4998,114009,FALSE
"RT @BlkNunHistorian: Hi Folks! I'm still on break. However, I have received lots of messages &amp; emails over the past few days requesting sch…",0,['BlackLivesMatter'],Twitter for iPhone,04-07-2013 15:25,473,793,FALSE
I've seen CNN report about a little girl's #BLM chalk being erased (as if that's news) and now this from Orlando. P… https://t.co/u82TjAqUaA,0,,Twitter Web App,15-01-2017 08:14,13,39005,FALSE
In Spain wondering why I'm getting funny looks! 🤔 I've had 2 conversations with families on holiday who felt comfor… https://t.co/ch3tlS0w3e,0,,Twitter for iPhone,13-03-2009 13:40,217,209,FALSE
@6abc @6abcAnnie Hey @6abc wondering if you can let viewers know when and where the #BLM protest will be held in Ph… https://t.co/Olcv4buXoz,0,,Twitter for iPhone,13-07-2020 10:36,11,5,FALSE
"RT @GOPrincess: Car tries to run over police - WATCH

#Chicago #ChicagoRiots #BLM",0,['BlackLivesMatter'],Twitter Web App,02-07-2019 20:20,58,8990,FALSE
BLM riots in Chicago tonight have deteriorated into a multi car (caravan) looting spree. Makes sense as #BLM is Mar… https://t.co/25hXdfn5sA,0,['BlackLivesMatter'],Twitter for Android,01-05-2010 01:42,289,189337,FALSE
"✨Living on PURPOSE leads to a legacy of PURPOSE.✨ 

That is a value and principle that we at @OraLeeOrg hold close.… https://t.co/ai3SZjXA4e",0,['BlackLivesMatter'],Twitter Web App,15-11-2017 09:50,665,23455,FALSE
"RT @miha3012: @BBCWorld @BTSChartDaily Dear media and locals, 
I am an ARMY a @BTS_twt fan. and it is OUR fandom that started the #MatchThe…",0,['BlackLivesMatter'],Twitter Web App,29-04-2016 04:14,682,29987,FALSE
Obscene #PoliceBrutality &amp; #Teargas use by #PortlandPolice in #BlackLivesMatter protests undermine any investment i… https://t.co/rgEF27SwH8,0,,Twitter for iPhone,27-12-2010 13:17,71,3466,FALSE
"@ajplus LEGALLY &amp; SAFELY: PROPER TRAINING, GUN SAFETY, KNOWING YOUR RIGHTS TO BARE ARMS, WHAT FORM OF ARMS ARE LEGA… https://t.co/1ABFoPuSmn",0,['BlackLivesMatter'],Twitter Web App,12-04-2009 11:54,5001,46922,FALSE
RT @Sam52160989: George Junius Stinney Jr.   #SayTheirNames #BlackLivesMatter,0,['BlackLivesMatter'],Twitter Web App,27-09-2014 13:42,124,554,FALSE
"Listen I hate both sides equally. I think youre all pawns and you love it, but #BLM is literally just as dumb as… https://t.co/JxCXA75DHp",0,['BlackLivesMatter'],Twitter for Android,27-12-2017 16:23,1650,194228,FALSE
"#FormulaE #BlackLivesMatter 

@MercedesEQFE to finish @FIAFormulaE season in all-black cars 

Read:… https://t.co/uxp3qqyTiQ",0,['BlackLivesMatter'],Twitter for Android,21-02-2018 00:22,384,3185,FALSE
HOOP DREAMS: US colleges challenged over failure to pay sports stars fairly https://t.co/PtZgOOJMss via… https://t.co/NuWS2lg28j,0,['BlackLivesMatter'],Twitter Web App,03-04-2014 17:23,3792,30001,FALSE
"RT @18Disparo: 777 OUT NOW ON ALL PLATFORMS
⬆️LINK IN BIO⬆️
Make sure to share and follow on Spotify if you enjoyed‼
.
#outnow #album #rapp…",0,"['MeToo', 'BLM']",Twitter for Android,22-03-2015 01:16,1625,22439,FALSE
"@TheRightMelissa @realDonaldTrump @Scaramucci @SteveHiltonx When black people votes for Trump, they are really voti… https://t.co/YVsk9w6rN7",0,,Twitter Web App,15-09-2015 15:21,187,20310,FALSE
"RT @SandraDirkson: #BlackLivesMatter My ""Super Power"" is being a ""BLACK WOMAN"" I will be focusing on being a #Philanthropist and #Business/…",0,['BlackLivesMatter'],Twitter for iPhone,21-09-2019 08:33,4873,171610,FALSE
"Our true nationality and hometown is mankind!
#BlackLivesMatter",0,"['MeToo', 'BLM']",Twitter for iPhone,20-03-2020 23:19,53,11758,FALSE
"@Squarecle_ ??? what the fuck 

#나는_샘_오취리와_연대합니다
#I_Stand_with_Sam_Okyere
#BlackLivesMatter",0,['BlackLivesMatter'],Twitter for iPhone,24-06-2020 23:09,501,3006,FALSE
"7 years ago protesting the counter-protest at the Capitol in Wisconsin, supporting the #solidaritysingers
Stay stro… https://t.co/CoFc1s1mbW",0,['Beirut'],Twitter Web App,24-10-2017 02:24,573,75782,FALSE
Tune in to our Fireside chat today at 6pm EST w/ @otherlandhome on IG live! We’ll chat about self-care &amp;… https://t.co/xwCJmGkjVs,0,['BlackLivesMatter'],Twitter for iPhone,27-12-2013 07:57,1658,66154,FALSE
"Someone is about to be shot in Chicago.
#BLM",0,['BlackLivesMatter'],Twitter for iPad,11-09-2012 20:50,12886,125177,FALSE
"#POTUS
#realdonaldtrump
#GOP
#DNC
#Foxnews
#CNN
#blacklivesmatter
#Antifa
#ISIS
#NYSE
#WSJ 

Question...

Has anyon… https://t.co/d9YNiDXdRG",0,['BlackLivesMatter'],Twitter for Android,25-08-2011 13:13,140,42633,FALSE
Opinion: A colossal failure of Trump's leadership https://t.co/PTIJFE56M4 via @flipboard #Trump #Biden #leadership… https://t.co/9ODeIKFYF6,0,,daytaime Nasty Woman App,20-10-2016 17:20,86,691,FALSE
"RT @hungrybowtie: Lots of shields here tonight, some folks were doing a practice routine. #blacklivesmatter  #protest #pdx #Portland #Orego…",0,['BlackLivesMatter'],Twitter for Android,31-08-2019 20:56,593,7836,FALSE
"#POTUS
#realdonaldtrump
#GOP
#DNC
#Foxnews
#CNN
#blacklivesmatter
#Antifa
#ISIS
#NYSE
#WSJ 

Let me be clear in cas… https://t.co/kElecmhx92",0,['BLM'],Twitter for Android,22-02-2009 21:59,33,40,FALSE
"8/9/1865 — b. Janie Porter Barrett, Af-Am educator, welfare worker, social reformer, civil rights activist. Founder… https://t.co/Uc7AZcXgVO",0,['BLM'],Twitter for iPhone,12-03-2014 16:24,272,158887,FALSE
"Thank you @DesmondCole, @pruthcameron and the 2,000 people who joined in for their conversation!  #antiracism #BLM https://t.co/sAOrDJmmoo",0,['BlackLivesMatter'],Twitter for Android,30-06-2020 21:32,2762,193,FALSE
"@nypd is literally trolling people, saying ""we dont care what your rights are or what you want, yes this was just o… https://t.co/IiEXqyifmI",0,['BlackLivesMatter'],Twitter for iPhone,15-06-2020 10:28,62,2506,FALSE
This made me cry. 😭 Maybe it’s because I’m a Mom too &amp; when George Floyd cried out it broke my heart too! 💔… https://t.co/VAp8KdGX86,0,['BlackLivesMatter'],Twitter for Android,10-06-2020 03:11,76,4269,FALSE
Scaramucci: Trump has politicized the news around the coronavirus pandemic https://t.co/7Hk2ApD2Fs @Scaramucci  GRE… https://t.co/zV5RvNh5BZ,0,['BlackLivesMatter'],Twitter Web App,06-05-2016 21:31,375,2462,FALSE
"""The cops are the ones standing between you and the chaos of a mad crowd. I think people who call police pigs are p… https://t.co/v9PLnCqIVY",0,['BlackLivesMatter'],Twitter Web App,07-01-2014 18:42,96,2480,FALSE
"Even computer hackers want the world to know, #blacklivesmatter✊🏽✊🏾✊🏿. Someone changed the algorithms for google an… https://t.co/lgHcTwknXx",0,['BlackLivesMatter'],Twitter Web App,19-04-2016 23:05,3874,106590,FALSE
Report your local news stations tweets targeting black/brown people involved in protests if police are looking for… https://t.co/LSlrP05Pyk,0,['BlackLivesMatter'],Twitter for iPhone,20-06-2020 04:51,155,5556,FALSE
"RT @kk_OEG: Don't listen to the garbage from #blm and other such self obsessed ppl/groups. The truth, the vast maj of #BAME are supportive…",0,['BlackLivesMatter'],Twitter for iPad,19-05-2009 00:44,1169,99270,FALSE
"RT @Marillionmark: I’m 52 in a few months, I’ve been watching TV since it was black &amp; white, that’s a lot of television.  Tonight I’ve just…",0,['BlackLivesMatter'],Twitter for Android,09-12-2011 21:01,768,8696,FALSE
"11:04PM After declaring small crowd of people on sidewalk a riot, pigs rushed people on Lombard.

#PortlandProtests… https://t.co/2G2QXjLEqm",0,['BlackLivesMatter'],Twitter Web App,06-12-2011 02:26,982,6644,FALSE
"@wallisweaver Donald is an abuser. He abused his brother. He has abused his wives, girlfriends and business partner… https://t.co/8HOPbagnwU",0,['BlackLivesMatter'],Twitter for Android,16-04-2014 19:35,2969,16603,FALSE
"#BlackLivesMatter STILL What if it was one of YOUR love one's? Whatever #affects one #directly, affects #ALL… https://t.co/Ztb8fqTPM9",0,['BlackLivesMatter'],Twitter for Android,10-06-2020 03:11,76,4269,FALSE
"@BBC So damned right! I hope he is now standing at the bar, with Martin and Malcom, and not in the kitchen. #BlackLivesMatter",0,['BLM'],Twitter for Android,11-06-2011 00:15,304,6717,FALSE
"Join us Friday July 31st at 6pm, Abq intersection of 4th and Lomas. #blacklivesmatter #fedsout #fedsoutofabq … https://t.co/PjX0xKRTrS",0,,Twitter for iPhone,16-10-2014 04:51,1309,84920,FALSE
@MiaJovonna With #BLM and #ProtectBlackWomen in their bios.,0,,Twitter for iPhone,28-04-2020 19:08,816,1372,FALSE
RT @SheLuvDeee: Doing $20 Logo’s for People With A Small Business Such As Onlyfan Workers Who Wanna Protect They Content or They Brand‼️Get…,0,,Twitter for iPhone,09-02-2019 16:48,1976,44414,FALSE
RT @IsntDaveOne: Leah from #RHONY on Ramona saying All Lives Matter and Braunwyn from #RHOC talks being ally in #BlackLivesMatter movement.…,0,['BlackLivesMatter'],Twitter for iPhone,16-03-2020 03:21,632,2128,FALSE
"RT @jrmypope: sincerely, our heavy hearts #JusticeForGeorgeFloyd https://t.co/mQ5Lq6VKYq",0,"['BlackIsKing', 'chicagoriots', 'ChicagoProtests', 'rioting', 'rioters']",Twitter for iPhone,04-04-2009 18:04,3356,56991,FALSE
https://t.co/0wGfJwRxeC 🔊 You Ain't Got Me by Lonnie MacK #AmericaOrTrump #WearADamnMask #BlackLivesMatter https://t.co/hWgKNIrwGz,0,['BlackLivesMatter'],Twitter for Android,09-06-2017 10:58,2803,86197,FALSE
RT @freddie1999: VIDEO: Car being used as a battering ram during widespread looting of luxury goods stores in downtown Chicago.  https://t.…,0,['BlackLivesMatter'],Twitter for Android,14-12-2016 14:46,162,91050,FALSE
RT @SeacretMudAgent: #BLM JOE/BERNIE https://t.co/1FaVtQIcly,0,['BlackLivesMatter'],Twitter for iPhone,23-02-2012 16:44,286,14456,FALSE
"RT @RogowskiBubba: @sil_ver_sur_fer Fake #BLM &amp; Deep State Rotterdam?
BLM demo, #Rotterdam, muslim(Salafist) socialist mayor #Aboutaleb (Pv…",0,,Twitter for Android,20-12-2016 23:01,475,6656,FALSE
But you shouldn't publicly protest about these never-ending [though largely avoidable] deaths because to do so crea… https://t.co/6HmwfJYV45,0,['BlackLivesMatter'],Twitter Web App,22-09-2017 00:13,5892,3963,FALSE
